*06tmu*	417	"Quinn Beauchesne"	PIT	D,Skt	750000
*03rfk*	418	"J.C. Beaudin"	MTL	C,Skt	750000
*04qvh*	419	"Nicolas Beaudin"	MTL	D,Skt	750000
*04l8x*	420	"Charles-David Beaudoin"	MTL	D,Skt	750000
*06hri*	421	"Cole Beaudoin"	NYR	C,Skt	941667
*01mk8*	422	"Matt Beaudoin"	(N/A)	RW,Skt	750000
*0042d*	423	"Josh Beaulieu"	(N/A)	RW,Skt	750000
*02b3e*	424	"Nathan Beaulieu"	(N/A)	D,Skt	750000
*04n1x*	425	"Philip Beaulieu"	(N/A)	D,Skt	750000
*060xu*	426	"Mason Beaupit"	SJS	G	750000
*02fd2*	427	"Gabriel Beaupre"	(N/A)	D,Skt	750000
*03xmi*	428	"Anthony Beauregard"	(N/A)	C,Skt	750000
*003uy*	429	"Thomas Beauregard"	MTL	RW,Skt	750000
*03id9*	430	"Brett Beauvais"	(N/A)	D,Skt	750000
*03raj*	431	"Anthony Beauvillier"	WSH	RW,Skt	2750000
*02ob0*	432	"Francis Beauvillier"	(N/A)	C,Skt	750000
*005gy*	433	"Luke Beaverson"	(N/A)	D,Skt	750000
*061js*	434	"Ondrej Becher"	DET	C,Skt	750000
*03ca7*	435	"Colton Beck"	(N/A)	LW,Skt	750000
*05uft*	436	"Jack Beck"	(N/A)	LW,Skt	750000
*05gbz*	437	"Noah Beck"	(N/A)	D,Skt	975000
*05ymo*	438	"Owen Beck"	MTL	C,Skt	886667
*01mzh*	439	"Taylor Beck"	(N/A)	LW,Skt	750000
*03rjr*	440	"Jack Becker"	DAL	C,Skt	750000
*060wg*	441	"Joe Becker"	(N/A)	C,Skt	750000
*038of*	442	"Kyle Becker"	(N/A)	D,Skt	750000
*004sm*	443	"Chris Beckford-Tseu"	(N/A)	G	750000
*051m0*	444	"Adam Beckman"	COL	LW,Skt	875000
*06tan*	445	"Lucas Beckman"	OTT	G	1028333
*06cle*	446	"Owen Beckner"	OTT	C,Skt	750000
*04y4m*	447	"Connor Bedard"	CHI	C,Skt	4450000
*06sqd*	448	"David Bedkowski"	BUF	D,Skt	750000
*05ge3*	449	"Jan Bednar"	(N/A)	G	750000
*03rk1*	450	"Ryan Bednard"	LAK	G	750000
*06mb5*	451	"Kamil Bednarik"	NYI	C,Skt	750000
*04zow*	452	"John Beecher"	FLA	C,Skt	750000
*06sqn*	453	"Nathan Behm"	CHI	RW,Skt	750000
*05tl5*	454	"Sean Behrens"	COL	D,Skt	930833
*031v0*	455	"Alexandre Belanger"	MIN	G	750000
*06loj*	456	"Ethan Belchetz"	UTA	LW,Skt	750000
*005gk*	457	"Matt Beleskey"	(N/A)	LW,Skt	750000
*04zj6*	458	"Matvei Belianini"	(N/A)	LW,Skt	750000
*029jd*	459	"Myles Bell"	NJD	LW,Skt	750000
*060xb*	460	"Parker Bell"	(N/A)	LW,Skt	857500
*0055j*	461	"Rob Bellamy"	(N/A)	RW,Skt	750000
*003tw*	462	"Shawn Belle"	(N/A)	D,Skt	750000
*06tmt*	463	"William Belle"	TOR	RW,Skt	750000
*03cyf*	464	"Pierre-Edouard Bellemare"	(N/A)	LW,Skt	750000
*005hx*	465	"Brett Bellemore"	(N/A)	D,Skt	750000
*048xd*	466	"Jordy Bellerive"	PHI	C,Skt	750000
*05nzy*	467	"Isaac Belliveau"	(N/A)	D,Skt	875000
*03vui*	468	"Kieffer Bellows"	NSH	LW,Skt	750000
*030wy*	469	"Anton Belov"	(N/A)	D,Skt	750000
*04bw5*	470	"Nikolai Belov"	(N/A)	D,Skt	750000
*03ebk*	471	"Louie Belpedio"	WSH	D,Skt	812500
*04l8t*	472	"Alex Belzile"	MTL	RW,Skt	850000
*04f29*	473	"Emil Bemstrom"	(N/A)	RW,Skt	750000
*06pyo*	474	"Adam Benak"	MIN	C,Skt	750000
*02yeq*	475	"Marek Benda"	(N/A)	G	750000
*004o0*	476	"Jordan Bendfeld"	(N/A)	D,Skt	750000
*03sct*	477	"Christoffer Bengtsberg"	(N/A)	G	750000
*05xyh*	478	"Jacob Bengtsson"	TOR	C,Skt	750000
*03mnv*	479	"Lukas Bengtsson"	(N/A)	D,Skt	750000
*02b71*	480	"Rasmus Bengtsson"	FLA	D,Skt	750000
*05r1i*	481	"Matty Beniers"	SEA	C,Skt	7142857
*03d0v*	482	"Joey Benik"	(N/A)	LW,Skt	750000
*04rhm*	483	"Quinn Benjafield"	(N/A)	RW,Skt	750000
*00qs7*	484	"Jamie Benn"	DAL	LW,Skt	4000000
*02fsv*	485	"Jordie Benn"	(N/A)	D,Skt	750000
*01zv6*	486	"Beau Bennett"	(N/A)	RW,Skt	750000
*02j3y*	487	"Brett Bennett"	UTA	G	750000
*0483n*	488	"Kris Bennett"	(N/A)	LW,Skt	750000
*01mzk*	489	"Mac Bennett"	(N/A)	D,Skt	750000
*039cg*	490	"Sam Bennett"	FLA	C,Skt	8000000
*06tmj*	491	"Trenten Bennett"	NJD	G	750000
*02ob1*	492	"Matt Benning"	TOR	D,Skt	750000
*05ku9*	493	"Mike Benning"	CGY	D,Skt	850000
*01df9*	494	"Andre Benoit"	(N/A)	D,Skt	750000
*05ug1*	495	"Nate Benoit"	MIN	D,Skt	750000
*04xav*	496	"Simon Benoit"	PHI	D,Skt	1350000
*02g2a*	497	"Brent Benson"	(N/A)	C,Skt	750000
*015oj*	498	"Hans Benson"	EDM	RW,Skt	750000
*037aa*	499	"Tyler Benson"	(N/A)	LW,Skt	750000
*05ylt*	500	"Zach Benson"	BUF	LW,Skt	7500000
*06hbg*	501	"Ben Berard"	(N/A)	LW,Skt	750000
*05ltb*	502	"Brett Berard"	MTL	RW,Skt	925000
*06pkj*	503	"Mikey Berchild"	CAR	LW,Skt	750000
*042y9*	504	"Mikhail Berdin"	(N/A)	G	750000
*04ajj*	505	"Alexei Bereglazov"	NYR	D,Skt	750000
*06yoe*	506	"Stanislav Berezhnoy"	CHI	G	975000
*05oym*	507	"Maksim Berezkin"	EDM	RW,Skt	750000
*068yv*	508	"Jackson Berezowski"	(N/A)	RW,Skt	750000
*05nfv*	509	"Cameron Berg"	NYI	C,Skt	750000
*06pp1*	510	"Parker Berge"	LAK	DEFAULT,Skt	750000
*003yw*	511	"Sean Bergenheim"	(N/A)	LW,Skt	750000
*026kf*	512	"Alain Berger"	(N/A)	LW,Skt	750000
*050y3*	513	"Carter Berger"	NYR	D,Skt	750000
*04zja*	514	"Chase Berger"	PIT	C,Skt	750000
*061vx*	515	"Micah Berger"	(N/A)	LW,Skt	750000
*04yjz*	516	"Justin Bergeron"	(N/A)	D,Skt	750000
*003xe*	517	"Niclas Bergfors"	NSH	RW,Skt	750000
*04pn6*	518	"Jonatan Berggren"	STL	LW,Skt	2000000
*03m3n*	519	"Mason Bergh"	LAK	LW,Skt	750000
*051w4*	520	"Axel Bergkvist"	UTA	D,Skt	750000
*02g2v*	521	"Victor Berglind"	(N/A)	D,Skt	750000
*06h7o*	522	"Carl Berglund"	(N/A)	C,Skt	750000
*0419a*	523	"Filip Berglund"	EDM	D,Skt	750000
*051vk*	524	"Gustav Berglund"	DET	D,Skt	750000
*06mcw*	525	"Jack Berglund"	PHI	C,Skt	750000
*01gjv*	526	"Kristofer Berglund"	STL	D,Skt	750000
*0047d*	527	"Patrik Berglund"	(N/A)	LW,Skt	750000
*04f8f*	528	"Victor Berglund"	(N/A)	D,Skt	750000
*03eat*	529	"Julius Bergman"	(N/A)	D,Skt	750000
*063zf*	530	"Ralfs Bergmanis"	(N/A)	D,Skt	750000
*04zuh*	531	"Lean Bergmann"	(N/A)	LW,Skt	750000
*06mqv*	532	"Rasmus Bergqvist"	MTL	D,Skt	750000
*071m5*	533	"Tommy Bergsland"	DAL	DEFAULT,Skt	750000
*06bus*	534	"Arvid Bergstrom"	(N/A)	D,Skt	750000
*031q3*	535	"Fredrik Bergvik"	SJS	G	750000
*05kke*	536	"Marek Berka"	(N/A)	C,Skt	750000
*068y7*	537	"Matthew Berlin"	(N/A)	G	750000
*04a9t*	538	"Andreas Bernard"	(N/A)	G	750000
*04qzf*	539	"Xavier Bernard"	EDM	D,Skt	750000
*04qvg*	540	"Jacob Bernard-Docker"	DET	D,Skt	1600000
*0760r*	541	"Lucian Bernat"	VAN	RW,Skt	750000
*03rgo*	542	"Daniel Bernhardt"	NYR	RW,Skt	750000
*0430l*	543	"David Bernhardt"	PHI	D,Skt	750000
*01cwf*	544	"Justin Bernhardt"	(N/A)	RW,Skt	750000
*04r0g*	545	"Tim Berni"	CBJ	D,Skt	750000
*06mhm*	546	"Alexis Bernier"	SEA	D,Skt	1033333
*003sm*	547	"Jonathan Bernier"	(N/A)	G	750000
*004p2*	548	"Marc-Andre Bernier"	EDM	RW,Skt	750000
*00463*	549	"Steve Bernier"	NYI	RW,Skt	750000
*06nka*	550	"Thatcher Bernstein"	(N/A)	G	750000
*02yob*	551	"Reto Berra"	(N/A)	G	750000
*01c9m*	552	"Alex Berry"	(N/A)	RW,Skt	750000
*06mqm*	553	"Bauer Berry"	EDM	D,Skt	750000
*03wkh*	554	"Matthew Berry"	(N/A)	RW,Skt	750000
*03knr*	555	"Shane Berschbach"	(N/A)	RW,Skt	750000
*033rj*	556	"Alessio Bertaggia"	(N/A)	RW,Skt	750000
*004kt*	557	"Adam Berti"	(N/A)	LW,Skt	750000
*0243x*	558	"Simon Bertilsson"	PHI	D,Skt	750000
*005b0*	559	"Dan Bertram"	CHI	RW,Skt	750000
*04n4p*	560	"Charles Bertrand"	(N/A)	RW,Skt	750000
*02oam*	561	"Christoph Bertschy"	(N/A)	C,Skt	750000
*06bah*	562	"Tristan Bertucci"	DAL	D,Skt	1005833
*04zpa*	563	"Tag Bertuzzi"	NJD	C,Skt	750000
*031og*	564	"Tyler Bertuzzi"	CHI	RW,Skt	5500000
*023ry*	565	"J-F Berube"	LAK	G	750000
*01mzq*	566	"Jean-Sebastien Berube"	(N/A)	LW,Skt	750000
*06c43*	567	"Patriks Berzins"	(N/A)	G	750000
*075zc*	568	"Rudolfs Berzkalns"	EDM	C,Skt	750000
*05x9s*	569	"Zachary Berzolla"	(N/A)	D,Skt	750000
*01mj9*	570	"Tyler Beskorowany"	UTA	G	750000
*031qw*	571	"Grant Besse"	(N/A)	RW,Skt	750000
*03wma*	572	"Jared Bethune"	(N/A)	LW,Skt	750000
*031se*	573	"Ben Betker"	(N/A)	D,Skt	750000
*062nh*	574	"Rayan Bettahar"	(N/A)	D,Skt	750000
*03wkt*	575	"Nick Betz"	(N/A)	RW,Skt	750000
*03cb9*	576	"Greg Betzold"	(N/A)	C,Skt	750000
*01zul*	577	"Brock Beukeboom"	(N/A)	D,Skt	750000
*076rb*	578	"Dayne Beuker"	(N/A)	C,Skt	750000
*06h1n*	579	"Riley Bezeau"	CBJ	DEFAULT,Skt	750000
*06pmt*	580	"Prabh Bhathal"	(N/A)	LW,Skt	750000
*05oyz*	581	"Jeremie Biakabutuka"	(N/A)	D,Skt	825000
*05u0m*	582	"Attilio Biasca"	BOS	C,Skt	980000
*031sq*	583	"Antoine Bibeau"	(N/A)	G	750000
*051vl*	584	"Felix Bibeau"	NYI	C,Skt	750000
*06mqd*	585	"Gregor Biber"	UTA	D,Skt	750000
*060hp*	586	"Lian Bichsel"	DAL	D,Skt	1418333
*06cfj*	587	"Kevin Bicker"	DET	LW,Skt	750000
*01uo5*	588	"Alex Biega"	(N/A)	D,Skt	750000
*01zu3*	589	"Danny Biega"	(N/A)	D,Skt	750000
*02yee*	590	"Dominik Bielke"	(N/A)	D,Skt	750000
*025hy*	591	"Tyler Biggs"	(N/A)	RW,Skt	750000
*02yeh*	592	"Kyle Bigos"	SJS	D,Skt	750000
*031o1*	593	"Chris Bigras"	(N/A)	D,Skt	750000
*038la*	594	"Ty Bilcke"	(N/A)	RW,Skt	750000
*0769h*	595	"Alexander Bilecki"	TOR	D,Skt	750000
*06lon*	596	"Marko Bilic"	(N/A)	G	750000
*02yep*	597	"Brian Billett"	(N/A)	G	750000
*03kqh*	598	"Julio Billia"	(N/A)	G	750000
*02xyh*	599	"Chad Billins"	(N/A)	D,Skt	750000
*04l7f*	600	"Nathan Billitier"	(N/A)	D,Skt	750000
*05ad5*	601	"Timur Bilyalov"	(N/A)	G	750000
*04atv*	602	"Kristofers Bindulis"	(N/A)	D,Skt	750000
*02fda*	603	"Jordan Binnington"	STL	G	6000000
*05ke0*	604	"Blake Biondi"	MTL	C,Skt	750000
*03ecv*	605	"Tyler Bird"	(N/A)	RW,Skt	750000
*01mzd*	606	"Josh Birkholz"	(N/A)	RW,Skt	750000
*031sj*	607	"Dane Birks"	(N/A)	D,Skt	750000
*004jb*	608	"Michal Birner"	(N/A)	LW,Skt	750000
*05a2b*	609	"Brandon Biro"	SEA	LW,Skt	750000
*003pz*	610	"Sebastien Bisaillon"	MTL	D,Skt	750000
*0689x*	611	"Ryan Bischel"	BOS	G	750000
*02odl*	612	"Jake Bischoff"	VGK	D,Skt	750000
*05xpi*	613	"Alexander Bishop"	(N/A)	G	750000
*03ecm*	614	"Clark Bishop"	CGY	C,Skt	775000
*01svw*	615	"Hunter Bishop"	(N/A)	LW,Skt	750000
*071rj*	616	"Will Bishop"	CBJ	DEFAULT,Skt	750000
*05x9f*	617	"Tobie Bisson"	MTL	D,Skt	750000
*004ox*	618	"Paul Bissonnette"	(N/A)	LW,Skt	750000
*01zrr*	619	"Anthony Bitetto"	FLA	D,Skt	750000
*04rfi*	620	"Mikhail Bitsadze"	(N/A)	LW,Skt	750000
*06gxz*	621	"Sam Bitten"	STL	DEFAULT,Skt	750000
*06gxw*	622	"Samuel Bitten"	STL	DEFAULT,Skt	750000
*042w8*	623	"Will Bitten"	(N/A)	C,Skt	750000
*05yjm*	624	"Dominik Bittner"	(N/A)	D,Skt	750000
*038sy*	625	"Paul Bittner"	(N/A)	LW,Skt	750000
*003fk*	626	"Byron Bitz"	(N/A)	RW,Skt	750000
*03n2k*	627	"Michael Bitzer"	(N/A)	G	750000
*0597q*	628	"Mathieu Bizier"	(N/A)	C,Skt	750000
*066pa*	629	"Carson Bjarnason"	PHI	G	921667
*06lok*	630	"Viggo Bjorck"	WPG	C,Skt	750000
*06rqn*	631	"Wilson Bjorck"	VAN	LW,Skt	750000
*05oxt*	632	"Ole Bjorgvik-Holm"	(N/A)	D,Skt	750000
*03ed4*	633	"Anders Bjork"	(N/A)	LW,Skt	750000
*04ma2*	634	"Marcus Bjork"	CBJ	D,Skt	750000
*05o6t*	635	"Garin Bjorklund"	(N/A)	G	775000
*0243p*	636	"Henrik Bjorklund"	CGY	RW,Skt	750000
*05ueq*	637	"Ivan Bjorkly Nordstrom"	(N/A)	RW,Skt	750000
*042w0*	638	"Kasper Bjorkqvist"	PIT	RW,Skt	750000
*031p8*	639	"Oliver Bjorkstrand"	NYR	RW,Skt	4500000
*043um*	640	"Patrick Bjorkstrand"	(N/A)	C,Skt	750000
*04mx5*	641	"Tobias Bjornfot"	FLA	D,Skt	750000
*05ykm*	642	"Hannes Bjorninen"	(N/A)	C,Skt	750000
*04gem*	643	"Jesse Bjugstad"	(N/A)	D,Skt	750000
*01ztq*	644	"Nick Bjugstad"	NJD	C,Skt	1750000
*06ajy*	645	"Cooper Black"	FLA	G	875000
*02o7w*	646	"Graham Black"	(N/A)	C,Skt	750000
*01mkc*	647	"Jesse Blacker"	(N/A)	D,Skt	750000
*05r8f*	648	"Chase Blackmun"	(N/A)	D,Skt	750000
*02ir0*	649	"Colin Blackwell"	DAL	RW,Skt	812500
*03mbn*	650	"Mackenzie Blackwood"	COL	G	5250000
*01zu1*	651	"Jeremie Blain"	MTL	D,Skt	750000
*06lva*	652	"Alexandre Blais"	ANA	LW,Skt	750000
*03edx*	653	"Sammy Blais"	OTT	LW,Skt	750000
*051up*	654	"Harrison Blaisdell"	(N/A)	C,Skt	750000
*05tv0*	655	"Jackson Blake"	CAR	RW,Skt	5117002
*06xxf*	656	"Vashek Blanar"	BOS	D,Skt	750000
*003iu*	657	"Nicolas Blanchard"	MTL	LW,Skt	750000
*02oaq*	658	"Joseph Blandisi"	TOR	LW,Skt	750000
*061to*	659	"Alexander Blank"	(N/A)	C,Skt	750000
*05ybo*	660	"Nick Blankenburg"	COL	D,Skt	750000
*03e7q*	661	"Conner Bleackley"	(N/A)	C,Skt	750000
*060pv*	662	"Nikita Blednov"	(N/A)	F,Skt	750000
*074v1*	663	"Tommy Bleyl"	NSH	D,Skt	750000
*0430v*	664	"Joachim Blichfeld"	(N/A)	RW,Skt	750000
*031sy*	665	"Anton Blidh"	NYR	LW,Skt	812500
*01zr9*	666	"Ricard Blidstrand"	(N/A)	D,Skt	750000
*01v7d*	667	"Severin Blindenbacher"	DAL	D,Skt	750000
*060g8*	668	"Trenton Bliss"	(N/A)	LW,Skt	750000
*004jo*	669	"Mario Bliznak"	(N/A)	C,Skt	750000
*06ruj*	670	"Oskar Blomgren"	(N/A)	G	750000
*05yg1*	671	"Ian Blomquist"	(N/A)	G	750000
*02613*	672	"Anton Blomqvist"	(N/A)	D,Skt	750000
*05k9b*	673	"Joel Blomqvist"	PIT	G	750000
*02g03*	674	"Ludwig Blomstrand"	(N/A)	LW,Skt	750000
*02j6x*	675	"Ben Blood"	(N/A)	D,Skt	750000
*02frh*	676	"Evan Bloodoff"	(N/A)	LW,Skt	750000
*05uf0*	677	"Josh Bloom"	(N/A)	LW,Skt	902500
*02npd*	678	"Teddy Blueger"	TOR	C,Skt	750000
*02np2*	679	"Dylan Blujus"	VAN	D,Skt	750000
*004ja*	680	"Jonathon Blum"	(N/A)	D,Skt	750000
*050mm*	681	"Matej Blumel"	BOS	RW,Skt	875000
*003jz*	682	"Mike Blunden"	(N/A)	RW,Skt	750000
*03k86*	683	"Alex Boak"	(N/A)	D,Skt	750000
*01mzj*	684	"Igor Bobkov"	(N/A)	G	750000
*01ud1*	685	"Sergei Bobrovsky"	TOR	G	7000000
*042xd*	686	"Vladimir Bobylev"	TOR	RW,Skt	750000
*03zag*	687	"Ivan Bocharov"	(N/A)	G	750000
*03c9n*	688	"Mat Bodie"	(N/A)	D,Skt	750000
*02ody*	689	"Rasmus Bodin"	DET	LW,Skt	750000
*003fl*	690	"Andrew Bodnarchuk"	(N/A)	D,Skt	750000
*02yc6*	691	"Chris Bodo"	(N/A)	LW,Skt	750000
*02450*	692	"Denis Bodrov"	PHI	D,Skt	750000
*00qkq*	693	"Mikkel Boedker"	(N/A)	LW,Skt	750000
*06pv4*	694	"Brayden Boehm"	EDM	DEFAULT,Skt	750000
*06tmn*	695	"Lasse Boelius"	ANA	D,Skt	750000
*04l2e*	696	"Corbin Boes"	(N/A)	G	750000
*03raf*	697	"Brock Boeser"	VAN	RW,Skt	7250000
*07310*	698	"Harrison Boettiger"	(N/A)	G	750000
*076x5*	699	"Nick Bogas"	STL	D,Skt	750000
*02frg*	700	"Aaron Bogosian"	(N/A)	LW,Skt	750000
*00qrs*	701	"Zach Bogosian"	MIN	D,Skt	750000
*071r9*	702	"Kaden Bohlsen"	WSH	DEFAULT,Skt	750000
*02oz5*	703	"Marcus Bohman"	(N/A)	D,Skt	750000
*06lv3*	704	"Albin Boija"	(N/A)	G	750000
*03riv*	705	"Sergei Boikov"	COL	D,Skt	750000
*06miw*	706	"Jules Boilard"	(N/A)	RW,Skt	750000
*06mb1*	707	"Raoul Boilard"	NYR	C,Skt	750000
*0041c*	708	"Danny Bois"	(N/A)	RW,Skt	750000
*066q1*	709	"Sacha Boisvert"	CHI	C,Skt	1382500
*02yho*	710	"Mike Boivin"	(N/A)	D,Skt	750000
*03rj3*	711	"Nicholas Boka"	BUF	D,Skt	750000
*04oqi*	712	"Dominik Bokk"	(N/A)	RW,Skt	750000
*03kqj*	713	"Connor Boland"	EDM	D,Skt	750000
*04aou*	714	"Tyler Boland"	(N/A)	C,Skt	750000
*051ti*	715	"Samuel Bolduc"	OTT	D,Skt	850000
*05gd9*	716	"Zack Bolduc"	MTL	RW,Skt	750000
*04xec*	717	"Matt Boldy"	MIN	RW,Skt	7000000
*003k0*	718	"Dave Bolland"	(N/A)	C,Skt	750000
*004o3*	719	"Bobby Bolt"	(N/A)	LW,Skt	750000
*043co*	720	"Artur Boltanov"	(N/A)	LW,Skt	750000
*05no3*	721	"Jake Boltmann"	CGY	D,Skt	750000
*06ye2*	722	"Eduard Bondar"	(N/A)	D,Skt	750000
*03mm5*	723	"Radovan Bondra"	(N/A)	RW,Skt	750000
*060x7*	724	"Wyatt Bongiovanni"	WSH	C,Skt	775000
*01sxt*	725	"Nick Bonino"	NYR	C,Skt	750000
*06bde*	726	"Oliver Bonk"	PHI	D,Skt	1159167
*004kh*	727	"Jimmy Bonneau"	SJS	RW,Skt	750000
*004oz*	728	"Aaron Boogaard"	(N/A)	RW,Skt	750000
*061l2*	729	"Zach Bookman"	(N/A)	D,Skt	750000
*04l82*	730	"Shaw Boomhower"	(N/A)	LW,Skt	750000
*072iy*	731	"Lenny Boos"	(N/A)	C,Skt	750000
*060nb*	732	"Angus Booth"	LAK	D,Skt	901667
*03o2c*	733	"Callum Booth"	(N/A)	G	750000
*003re*	734	"David Booth"	(N/A)	LW,Skt	750000
*04la0*	735	"Adam Boqvist"	(N/A)	D,Skt	850000
*048x6*	736	"Jesper Boqvist"	NJD	RW,Skt	1500000
*023oo*	737	"Patrick Bordeleau"	(N/A)	LW,Skt	750000
*05kj5*	738	"Thomas Bordeleau"	(N/A)	C,Skt	775000
*01szf*	739	"Rob Bordson"	(N/A)	C,Skt	750000
*003iv*	740	"Casey Borer"	(N/A)	D,Skt	750000
*03rg2*	741	"Will Borgen"	BOS	D,Skt	4100000
*0622p*	742	"Vinny Borgesi"	TOR	D,Skt	750000
*066c9*	743	"Zachary Borgiel"	(N/A)	G	750000
*04ayk*	744	"Andreas Borgman"	(N/A)	D,Skt	750000
*040ce*	745	"Henrik Borgstrom"	WSH	C,Skt	750000
*06lv9*	746	"Tyler Borgula"	(N/A)	RW,Skt	750000
*072z2*	747	"Dmitri Borichev"	NSH	G	750000
*06uh8*	748	"Yegor Borikov"	UTA	RW,Skt	975000
*075s5*	749	"Boris Borin"	(N/A)	C,Skt	750000
*03yki*	750	"Mike Borkowski"	DET	LW,Skt	750000
*06cfa*	751	"Isac Born"	(N/A)	C,Skt	750000
*01meu*	752	"Robert Bortuzzo"	(N/A)	D,Skt	750000
*04lc0*	753	"Evan Bouchard"	EDM	D,Skt	10500000
*0058m*	754	"Francois Bouchard"	(N/A)	RW,Skt	750000
*03ee6*	755	"Keven Bouchard"	(N/A)	G	750000
*04lch*	756	"Xavier Bouchard"	(N/A)	D,Skt	750000
*05zmb*	757	"Evan Boucher"	(N/A)	LW,Skt	750000
*04l7j*	758	"Jordan Boucher"	(N/A)	LW,Skt	750000
*045ck*	759	"Matthew Boucher"	(N/A)	LW,Skt	750000
*02dq8*	760	"Reid Boucher"	(N/A)	C,Skt	750000
*05tuh*	761	"Tyler Boucher"	OTT	RW,Skt	1596667
*05rj7*	762	"Tyrell Boucher"	(N/A)	D,Skt	750000
*05xw3*	763	"Louis Boudon"	MIN	C,Skt	750000
*031o9*	764	"Gabryel Boudreau"	NSH	LW,Skt	750000
*04nqy*	765	"Shawn Boudrias"	MIN	RW,Skt	750000
*071rn*	766	"Ryder Boulton"	CBJ	DEFAULT,Skt	750000
*01nlh*	767	"Lance Bouma"	LAK	LW,Skt	750000
*06lor*	768	"Sascha Boumedienne"	WPG	D,Skt	750000
*03rjw*	769	"Gustav Bouramman"	(N/A)	D,Skt	750000
*01d6d*	770	"Marc-Andre Bourdon"	(N/A)	D,Skt	750000
*05r1j*	771	"Xavier Bourgault"	OTT	C,Skt	775000
*02npx*	772	"Troy Bourke"	(N/A)	C,Skt	750000
*01xfn*	773	"Michael Bournival"	(N/A)	LW,Skt	750000
*066sw*	774	"Daniil Bourosh"	(N/A)	C,Skt	750000
*004c0*	775	"Chris Bourque"	(N/A)	LW,Skt	750000
*01ont*	776	"Gabriel Bourque"	MTL	LW,Skt	750000
*076x1*	777	"Louis-Felix Bourque"	OTT	RW,Skt	750000
*04zp9*	778	"Mavrik Bourque"	NSH	RW,Skt	750000
*01gjm*	779	"Ryan Bourque"	NYI	C,Skt	750000
*03rj9*	780	"Simon Bourque"	MTL	D,Skt	750000
*04f81*	781	"Trenton Bourque"	(N/A)	D,Skt	750000
*004nd*	782	"Alex Bourret"	(N/A)	RW,Skt	750000
*02g20*	783	"Gabriel Bourret"	(N/A)	D,Skt	750000
*038ig*	784	"Etienne Boutet"	(N/A)	D,Skt	750000
*04r1k*	785	"Zachary Bouthillier"	TOR	G	750000
*004k4*	786	"Jonathan Boutin"	(N/A)	G	750000
*03lzf*	787	"Landon Bow"	(N/A)	G	750000
*048x8*	788	"Shane Bowers"	SJS	C,Skt	775000
*076hn*	789	"Spencer Bowes"	NYR	C,Skt	750000
*03162*	790	"Madison Bowey"	(N/A)	D,Skt	750000
*05mx7*	791	"Henry Bowlby"	COL	C,Skt	750000
*03ynt*	792	"Parker Bowles"	(N/A)	LW,Skt	750000
*06c72*	793	"Braeden Bowman"	VGK	RW,Skt	875000
*00u81*	794	"Drayson Bowman"	(N/A)	LW,Skt	750000
*05t9b*	795	"Nikita Boyarkin"	(N/A)	G	750000
*0049k*	796	"Darryl Boyce"	(N/A)	C,Skt	750000
*029jb*	797	"Jeremy Boyce-Rotevall"	(N/A)	LW,Skt	750000
*01zsg*	798	"Riley Boychuk"	(N/A)	LW,Skt	750000
*0760h*	799	"Riley Boychuk"	(N/A)	RW,Skt	750000
*015ox*	800	"Zach Boychuk"	(N/A)	C,Skt	750000
*05ufw*	801	"Ben Boyd"	UTA	LW,Skt	750000
*003ho*	802	"Dustin Boyd"	(N/A)	C,Skt	750000
*01zrl*	803	"R.J. Boyd"	(N/A)	D,Skt	750000
*03el4*	804	"Travis Boyd"	TOR	C,Skt	750000
*0047e*	805	"Brad Boyes"	(N/A)	RW,Skt	750000
*05tdc*	806	"Talyn Boyko"	(N/A)	G	750000
*003so*	807	"Brian Boyle"	(N/A)	C,Skt	750000
*01mw0*	808	"Daryl Boyle"	STL	D,Skt	750000
*03ycv*	809	"Kevin Boyle"	(N/A)	G	750000
*02o79*	810	"Timothy Boyle"	OTT	D,Skt	750000
*01cht*	811	"Tyler Bozak"	(N/A)	C,Skt	750000
*02npp*	812	"Tim Bozon"	(N/A)	LW,Skt	750000
*05u3y*	813	"Jakub Brabenec"	VGK	C,Skt	828333
*070gv*	814	"Donato Bracco"	(N/A)	D,Skt	750000
*03rfc*	815	"Jeremy Bracco"	CAR	RW,Skt	750000
*03cz8*	816	"Cameron Brace"	(N/A)	C,Skt	750000
*038oi*	817	"Riley Brace"	(N/A)	RW,Skt	750000
*02g1m*	818	"Brock Bradford"	BOS	C,Skt	750000
*03i5s*	819	"Erik Bradford"	(N/A)	C,Skt	750000
*05oyf*	820	"Chase Bradley"	NSH	LW,Skt	975000
*048ta*	821	"Cody Bradley"	(N/A)	LW,Skt	750000
*03rgz*	822	"Matthew Bradley"	TOR	C,Skt	750000
*06clk*	823	"Sebastian Bradshaw"	DAL	LW,Skt	750000
*051uk*	824	"Cole Brady"	DAL	G	750000
*03jfw*	825	"Ian Brady"	(N/A)	D,Skt	750000
*038k1*	826	"Chance Braid"	WSH	LW,Skt	750000
*0484q*	827	"MacKenzie Braid"	(N/A)	D,Skt	750000
*065pg*	828	"Linus Brandl"	(N/A)	C,Skt	750000
*066on*	829	"Michael Brandsegg-Nygard"	DET	RW,Skt	1453750
*05yjd*	830	"Marcel Brandt"	(N/A)	D,Skt	750000
*048x1*	831	"Erik Brannstrom"	BUF	D,Skt	750000
*02frn*	832	"Austen Brassard"	(N/A)	RW,Skt	750000
